,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,duration,month,year,age_range,marital_status,rented,family_size,no_of_children,income_bracket,mean_quantity_cust,mean_selling_price_cust,mean_other_discount_cust,mean_coupon_discount_cust,mean_quantity_item_coupon,mean_selling_price_item_coupon,mean_other_discount_item_coupon,mean_coupon_discount_item_coupon,brand,brand_type,category
1069,1774,13,719,565,0,X,47,5,2013,26-35,Married,0,3,1,9,1.189727463312369,99.86483228511531,-13.723810272536687,-1.980005241090147,1.0192307692307692,112.68099405061169,-7.751437573319926,-1.2177777777777778,782,Established,Grocery
1070,1775,30,1074,1384,0,X,46,11,2012,56-70,Single,0,1,1,3,216.70108695652175,121.06381211180124,-18.007197204968943,-0.262445652173913,1.0431634642160958,106.36750348092454,-48.883305485937065,-3.3566443887496518,1996,Established,Grocery
1071,1776,26,870,751,0,X,40,8,2012,26-35,Single,0,1,1,5,1.2874251497005988,134.3906736526946,-20.102155688622755,-0.016002994011976048,1.127816287137444,121.88902219061356,-33.38520961895502,-0.662314152273466,1075,Established,Grocery
1072,1779,2,744,233,0,Y,32,12,2012,36-45,Married,0,3,1,4,20.554006968641115,112.9370905923345,-20.202630662020905,-0.24822299651567942,1.103280727613626,135.00472362176882,-5.920066136721437,-0.6910187728937729,826,Established,Grocery
1073,1781,13,468,179,0,X,47,5,2013,46-55,Married,0,1,1,4,151.28454172366622,124.06599179206567,-14.779083447332422,-1.6172229822161424,1.0892189540902228,121.93467967225193,-23.050953980232507,-3.8541553010711223,172,Established,Grocery
1074,1782,13,979,1023,0,X,47,5,2013,18-25,Single,1,4,3+,1,4.480994152046784,74.64107821637427,-17.113026315789472,-0.18291666666666667,1.0256410256410255,162.39696617108382,-25.979381598793363,-33.30537007110536,1319,Established,Pharmaceutical
1075,1784,13,1032,581,0,X,47,5,2013,46-55,Married,0,1,1,2,1.1837606837606838,61.665341880341884,-6.3082051282051275,0.0,1.7340664054523667,57.13324362032761,-15.211268255935371,-0.24595420699765624,1665,Established,Grocery
1076,1785,8,919,1238,0,X,48,2,2013,18-25,Married,0,2,1,1,203.02656383890317,135.36321336760926,-20.13579263067695,-0.38885175664095967,1.0667562724014337,100.21214896953404,-9.110529793906808,-5.155541218637993,1134,Established,Grocery
1077,1787,26,350,576,0,X,40,8,2012,56-70,Married,0,1,1,4,1.3694444444444445,93.4546111111111,-20.710916666666666,0.0,1.1252589695602795,66.15475561387873,-12.418172029939285,0.0,56,Local,Grocery
1078,1789,13,293,888,0,X,47,5,2013,26-35,Married,0,3,1,4,23.067653276955603,128.3070824524313,-16.190845665961945,-0.12801268498942917,1.0,181.9528,-11.4597,0.0,4353,Established,Skin & Hair Care
1079,1790,29,1081,1429,0,Y,53,10,2012,46-55,Married,0,1,1,7,83.17080745341615,95.48400621118012,-11.473291925465839,-0.22124223602484472,1.143908790185623,103.74484325491147,-37.462537434810926,-0.3240004911438567,2025,Established,Grocery
1080,1791,8,1002,754,0,X,48,2,2013,46-55,Married,0,1,1,2,278.3175519630485,119.74411085450346,-29.335842956120093,-0.32452655889145493,1.2311924669679715,97.69216977955892,-37.309701856360874,-2.9194943405997256,1475,Established,Natural Products
1081,1792,9,989,205,0,Y,32,3,2013,46-55,Married,0,2,1,7,1.3927835051546391,121.09449484536083,-17.795659793814433,-2.2120824742268037,1.0762369102065688,138.54415204387195,-39.58310497856433,-1.857983357305829,1367,Established,Grocery
1082,1795,5,1105,8,0,Y,34,1,2013,26-35,Married,0,4,2,6,1012.4840667678301,227.22469650986343,-23.528945371775414,-5.01160091047041,1.2222222222222223,787.16,-79.15555555555555,0.0,4692,Established,Pharmaceutical
1083,1797,13,124,552,0,X,47,5,2013,70+,Married,0,2,1,4,333.7149446494465,147.7955258302583,-18.30511070110701,-0.6732749077490774,1.0990348113200665,158.3501898441587,-8.172136167053283,0.0,56,Local,Prepared Food
1084,1798,9,578,63,1,Y,32,3,2013,46-55,Single,0,1,1,5,20.53014184397163,99.16509751773049,-17.488324468085104,-2.3597960992907803,1.3248779807507678,100.0523536078871,-25.606224060259997,-0.745084779828536,412,Established,Grocery
1085,1802,8,46,167,0,X,48,2,2013,46-55,Married,0,2,1,4,1.1657559198542806,93.20273224043716,-12.9982058287796,-0.2621220400728598,1.0,112.204,-0.712,0.0,56,Local,Grocery
1086,1804,29,696,1212,0,Y,53,10,2012,70+,Single,0,1,1,4,1.0505689001264222,69.79389380530974,-10.730505689001264,-0.18012642225031605,1.1041666666666667,253.40354166666668,-31.90208333333333,0.0,4541,Established,"Dairy, Juices & Snacks"
1087,1806,13,780,63,0,X,47,5,2013,46-55,Married,0,1,1,5,20.53014184397163,99.16509751773049,-17.488324468085104,-2.3597960992907803,1.0256696428571428,129.1342140212063,-16.26587592102058,-1.9374470032578248,934,Established,Prepared Food
1088,1809,8,532,1136,0,X,48,2,2013,46-55,Married,0,2,1,6,264.66864784546806,114.74469539375929,-17.01745913818722,-2.2606835066864783,1.4217450999169265,94.03904022283824,-26.729289850017704,-0.13988644443905784,278,Established,Grocery
1089,1810,8,544,1405,0,X,48,2,2013,70+,Married,0,1,1,4,238.63269424823412,151.87227043390516,-16.65578203834511,-0.0125832492431887,1.1862339680521499,92.3548757151939,-27.738129093129093,-3.772892814256451,311,Established,Pharmaceutical
1090,1812,13,120,412,0,X,47,5,2013,56-70,Married,0,2,1,2,1.1954792800334868,106.1180912515697,-16.347953118459607,-0.3421808287986605,1.0467980295566501,38.547351912668006,-13.707889527458493,0.0,56,Local,Grocery
1091,1813,8,470,189,0,X,48,2,2013,26-35,Married,0,4,2,5,11.625181950509461,86.81779475982532,-23.447678311499274,-0.9617903930131004,1.0,106.5,-35.62,0.0,178,Established,Grocery
1092,1814,30,276,435,0,X,46,11,2012,26-35,Married,0,3,1,8,23.33459357277883,128.40508506616257,-12.031398865784498,-0.3030056710775047,1.1690170471517527,133.12171479340014,-15.933779086501657,0.0,4409,Established,Pharmaceutical
1093,1816,30,4,1481,0,X,46,11,2012,26-35,Single,0,1,1,5,34.31228070175439,101.54821052631578,-15.66217543859649,-0.15831578947368422,1.0208718094146916,178.7228967285005,-37.41140839000548,-1.4851519258197505,544,Established,Grocery
1094,1817,8,915,992,0,X,48,2,2013,26-35,Married,0,3,2,3,32.48588709677419,105.01443548387095,-9.928306451612903,0.0,1.025725371120108,106.51887158996496,-3.248932056472542,-1.4335434584711888,1134,Established,Grocery
1095,1818,8,757,1187,0,X,48,2,2013,26-35,Single,0,1,1,5,208.80887792848335,89.65397040690505,-14.918803945745992,-0.8140813810110974,1.0645424836601307,114.558227124183,-20.682393790849673,0.0,864,Established,Grocery
1096,1821,9,18,1169,0,Y,32,3,2013,46-55,Married,1,2,1,3,201.55537459283389,151.06846905537458,-19.114657980456027,-0.4901954397394136,1.0790577700157453,107.05398006438872,-16.775948746199933,-0.308262868669602,971,Established,Grocery
1097,1823,8,276,271,0,X,48,2,2013,36-45,Married,0,3,1,4,189.46033057851238,122.99327272727271,-15.028694214876033,-0.051512396694214875,1.1690170471517527,133.12171479340014,-15.933779086501657,0.0,4409,Established,Pharmaceutical
1098,1824,13,586,620,0,X,47,5,2013,26-35,Married,0,3,1,4,1.1844919786096257,101.44568181818181,-12.39254010695187,0.0,1.004138255885402,62.89632044891955,-1.3144184387868472,-1.159646430078612,461,Established,Grocery
1099,1827,8,269,1058,0,X,48,2,2013,46-55,Married,0,3,1,5,1.1517128874388254,109.08880913539967,-11.501125611745513,0.0,1.0252594627594627,129.89612218337217,-22.571881264568763,0.0,4353,Established,Pharmaceutical
1100,1828,8,792,1071,0,X,48,2,2013,46-55,Married,0,1,1,4,7.747354497354498,101.17589947089947,-17.88873015873016,-0.2073148148148148,1.0666051895303015,201.51890975785895,-80.09523417000442,-0.42309797288109635,946,Established,Grocery
1101,1832,8,102,1520,0,X,48,2,2013,26-35,Married,0,3,1,8,250.7200647249191,161.37917475728156,-19.693624595469256,-0.45245954692556634,4.096091911309303,44.91434564741932,-10.632901681875113,0.0,56,Local,Grocery
1102,1833,26,375,121,0,X,40,8,2012,18-25,Married,0,3,1,2,1.0918367346938775,63.52142857142857,-13.193724489795917,-0.726938775510204,1.0189886741610878,147.96854785061683,-10.967252326217844,0.0,56,Local,Grocery
1103,1834,5,955,1491,0,Y,34,1,2013,26-35,Married,0,2,1,4,1.211049723756906,115.44828729281768,-12.610596685082873,0.0,1.0,871.885,-85.04249999999999,-11.13125,1218,Established,Pharmaceutical
1104,1837,13,130,1065,0,X,47,5,2013,46-55,Married,0,2,1,2,30.208711433756807,85.14524500907442,-12.330998185117968,-0.29413793103448277,1.0189886741610878,147.96854785061683,-10.967252326217844,0.0,56,Local,Grocery
1105,1840,9,870,1486,0,Y,32,3,2013,46-55,Married,0,2,1,6,331.5157232704403,135.61896855345913,-15.50954716981132,0.0,1.127816287137444,121.88902219061356,-33.38520961895502,-0.662314152273466,1075,Established,Grocery
1106,1841,13,1028,73,0,X,47,5,2013,46-55,Married,0,3,1,8,97.24910394265233,110.29551971326165,-15.127455197132617,-0.09575268817204301,1.3049625666500397,97.44653466257598,-32.240628709454796,-3.104695056565698,1639,Established,Grocery
1107,1843,8,83,958,0,X,48,2,2013,36-45,Single,0,1,1,8,140.28768844221105,103.60013819095477,-18.505489949748743,-0.11141959798994974,1.2181059362765447,50.03525308369233,-17.148098968474883,-0.01577294685990338,56,Local,Grocery
1108,1844,8,86,345,0,X,48,2,2013,70+,Married,0,1,1,2,1.3103448275862069,127.2878275862069,-19.471862068965518,0.0,1.0368232070055745,48.52937288529273,-6.566129149679674,0.0,56,Local,Grocery
1109,1845,10,824,1441,0,Y,32,4,2013,36-45,Married,0,3,1,2,81.35889243876464,135.61396698615548,-30.411395101171458,-1.6364430244941426,1.0201136968170854,189.78554417304463,-26.157928249392963,-4.774772685633319,57,Established,Grocery
1110,1851,28,650,189,0,Y,61,9,2012,26-35,Married,0,4,2,5,11.625181950509461,86.81779475982532,-23.447678311499274,-0.9617903930131004,1.1385909713618994,146.62493234879622,-9.0314975458675,-0.13030377100007212,634,Established,Grocery
1111,1853,5,689,1332,0,Y,34,1,2013,36-45,Married,0,2,1,8,126.18053375196233,137.57580324437467,-10.848833071690214,-0.7476242804814234,1.0451610448412416,508.10438938519036,-37.73535154241563,-10.519496974385035,686,Established,Pharmaceutical
1112,1857,30,894,1274,0,X,46,11,2012,36-45,Married,0,1,1,2,1.464818763326226,100.80059701492539,-23.663304904051174,-0.03797441364605544,1.0,311.86775,-22.602249999999998,-0.7420833333333333,1101,Established,Grocery
1113,1859,8,383,1428,0,X,48,2,2013,18-25,Married,0,1,1,1,337.66497461928935,133.49054453161054,-13.029127826488232,-0.08054453161052146,1.0825036216340564,201.68056339983877,-47.453543993268624,-3.8616191356988456,57,Established,Grocery
1114,1860,30,355,195,0,X,46,11,2012,26-35,Married,0,2,1,5,232.30413492927096,107.56319368879217,-21.297785636561482,-0.09689880304678998,1.101010101010101,130.5303409090909,-18.330795454545456,0.0,56,Local,Grocery
1115,1861,26,569,15,1,X,40,8,2012,46-55,Married,0,2,1,6,334.44685990338166,139.75549516908214,-16.724106280193237,-1.578792270531401,1.1117267267801678,85.62825694486011,-41.32874638976978,-0.4283724696747276,387,Established,Grocery
1116,1862,13,112,615,0,X,47,5,2013,36-45,Married,0,5+,3+,8,1.3653395784543325,147.31281030444964,-12.406018735362997,0.0,1.2633818436024966,136.78822320136015,-42.66046208764455,0.0,56,Local,Packaged Meat
1117,1863,11,571,1224,0,Y,46,4,2013,26-35,Married,0,1,1,4,137.9241773962804,116.80845493562232,-18.07829756795422,-0.5057439198855508,1.431232492997199,154.9597151260504,-56.43235154061624,-2.2600714285714285,387,Established,Grocery
1118,1864,13,542,1446,0,X,47,5,2013,36-45,Married,1,4,2,5,28.318385650224215,117.12556053811659,-18.79836322869955,-0.3633856502242152,1.0,308.34666666666664,-71.24,0.0,281,Established,Pharmaceutical
1119,1865,13,418,324,0,X,47,5,2013,56-70,Single,0,1,1,3,7.476144109055501,94.44181110029211,-14.485822784810127,-0.09190847127555987,1.179547693868107,102.28825812435888,-29.34158388661569,-2.8125527988973364,89,Established,Grocery
1120,1866,11,658,559,0,Y,46,4,2013,46-55,Married,0,1,1,1,1.1967787114845938,67.0619537815126,-11.016526610644258,-0.09353641456582633,1.071506919006919,98.88036967592592,-16.899510706654457,-5.8431943210724455,644,Established,Pharmaceutical
1121,1867,9,989,999,0,Y,32,3,2013,26-35,Married,0,1,1,3,183.16265060240963,116.03137048192771,-19.663840361445782,-1.4537499999999999,1.0762369102065688,138.54415204387195,-39.58310497856433,-1.857983357305829,1367,Established,Grocery
1122,1868,8,672,963,0,X,48,2,2013,46-55,Married,0,2,1,9,25.73146944083225,98.08972691807543,-15.220292587776333,-0.03473992197659298,1.1798521689524981,67.85059858638333,-8.038922178129955,-0.9809743181696292,676,Established,Grocery
1123,1870,7,687,905,0,Y,34,2,2013,36-45,Married,0,2,1,1,1.1763224181360201,119.43670025188918,-18.4954282115869,-0.426183879093199,1.0354719208042042,163.01691569931012,-15.034330113221268,-1.8638563777508672,686,Established,Pharmaceutical
1124,1871,11,1012,749,0,Y,46,4,2013,36-45,Married,0,4,2,5,131.06366723259762,128.9249830220713,-14.013913412563667,-0.10734295415959252,1.1326530612244898,153.12008163265304,-10.825428571428573,0.0,1531,Established,Pharmaceutical
1125,1873,8,674,943,0,X,48,2,2013,36-45,Married,0,3,2,5,1.0905923344947734,97.58712543554007,-14.53876306620209,-0.1427177700348432,1.0642228931066626,98.28532303674099,-18.85019841443563,-1.0733976136846173,681,Established,Grocery
1126,1874,30,1074,269,0,X,46,11,2012,46-55,Married,0,1,1,7,564.4811428571429,152.5691085714286,-13.977474285714285,-0.022388571428571428,1.0431634642160958,106.36750348092454,-48.883305485937065,-3.3566443887496518,1996,Established,Grocery
1127,1875,13,277,719,0,X,47,5,2013,56-70,Married,0,2,1,2,1.3197969543147208,152.83199661590527,-23.77060913705584,-0.2712182741116751,1.1690170471517527,133.12171479340014,-15.933779086501657,0.0,4409,Established,Pharmaceutical
1128,1877,13,139,548,0,X,47,5,2013,26-35,Single,0,1,1,9,1.4137931034482758,97.45310344827585,-17.358328912466845,-0.05196286472148541,1.114090909090909,35.50087998405103,-7.391877272727273,-0.8000842105263157,56,Local,Grocery
1129,1878,8,1086,433,0,X,48,2,2013,46-55,Married,0,2,1,7,1.1701215153681201,121.59297355253753,-13.863616869192281,-1.6467905646890635,1.1428571428571428,156.32163265306122,-34.604081632653056,0.0,2084,Established,Grocery
1130,1881,13,143,239,0,X,47,5,2013,36-45,Married,0,3,1,6,1.2801793147614473,96.33830291386488,-16.481226384886327,-0.1328690361831572,1.1353408144888781,40.89613584130395,-9.01130625034291,-0.029163129169193447,56,Local,Grocery
1131,1883,30,1001,566,0,X,46,11,2012,26-35,Married,0,4,2,5,277.3296910324039,115.8593707611153,-15.618880934438584,-2.3501733232856066,1.213850045482034,96.7790839588853,-33.638392298706734,-3.107848814186805,1475,Established,Natural Products
1132,1884,11,1012,755,0,Y,46,4,2013,36-45,Married,0,2,1,5,138.3897928994083,123.90616124260356,-18.44414201183432,-0.7727218934911243,1.1326530612244898,153.12008163265304,-10.825428571428573,0.0,1531,Established,Pharmaceutical
1133,1885,13,483,590,0,X,47,5,2013,36-45,Married,0,2,1,1,463.42445482866043,140.37795950155763,-18.27971183800623,-0.1262227414330218,1.019464195934784,295.6799386169386,-5.662693830679125,-17.77424369747899,206,Established,Grocery
1134,1886,13,744,919,0,X,47,5,2013,26-35,Married,0,2,1,3,591.8931034482758,158.82994827586205,-30.025672413793103,-4.972655172413793,1.103280727613626,135.00472362176882,-5.920066136721437,-0.6910187728937729,826,Established,Grocery
1135,1889,30,423,621,0,X,46,11,2012,26-35,Married,0,4,2,8,13.514028056112224,113.73793587174349,-15.535260521042085,-0.47612224448897794,1.0360422824869855,164.5675105841005,-13.669811708171874,-0.8409077091116836,105,Established,Grocery
1136,1890,13,679,1365,0,X,47,5,2013,46-55,Married,0,2,1,2,1.4910179640718564,79.60127744510977,-29.931017964071856,-1.0017764471057886,1.0202643859476157,270.6092832659634,-22.701119474843075,-1.5742584951855139,686,Established,Grocery
1137,1891,5,934,1381,0,Y,34,1,2013,70+,Single,0,2,1,4,98.64878892733564,106.49256055363321,-14.346920415224915,0.0,1.5786402502248413,23.6165032058767,-0.08477356024414848,-0.04928940035509674,1149,Established,Pharmaceutical
1138,1893,26,369,1565,0,X,40,8,2012,46-55,Married,0,2,1,9,1.2176795580110498,82.41331491712708,-14.630298342541437,-0.08265193370165745,1.7021275140705887,79.17367256205408,-12.890380628077247,0.0,56,Local,Grocery
1139,1896,8,865,295,0,X,48,2,2013,56-70,Married,0,2,1,4,80.89769820971867,88.01928388746803,-30.95910485933504,-3.1666240409207163,1.0457619868873356,116.8737879206783,-20.835617797949656,-1.0922332687501446,1061,Established,Grocery
1140,1897,7,17,265,0,Y,34,2,2013,18-25,Single,0,2,1,3,81.49902723735408,84.08999027237354,-23.99413424124514,-2.78510700389105,1.1496930538597203,125.92222217982635,-23.582055699701534,-2.8186924603174597,278,Established,Grocery
1141,1899,8,66,207,0,X,48,2,2013,46-55,Married,0,1,1,5,312.80013149243916,139.98397764628535,-12.628757396449704,-0.5105193951347797,1.0714285714285714,106.56302721088434,-14.367013605442176,0.0,56,Local,Grocery
1142,1902,26,338,358,0,X,40,8,2012,56-70,Married,0,3,1,7,79.33419023136247,164.9341645244216,-24.938431876606682,0.0,1.3402020104477061,42.79180236200015,-12.77483671665195,0.0,56,Local,Grocery
1143,1905,8,102,1470,0,X,48,2,2013,36-45,Married,0,5+,3+,12,62.01287001287001,99.46619047619048,-16.775598455598455,-0.30943371943371945,4.096091911309303,44.91434564741932,-10.632901681875113,0.0,56,Local,Grocery
1144,1906,13,129,769,0,X,47,5,2013,46-55,Married,0,2,1,12,1.1360103626943006,90.31006476683937,-15.392810880829016,-0.1464961139896373,1.023076923076923,143.56157692307693,-6.7705769230769235,0.0,56,Local,Grocery
1145,1909,8,46,1036,0,X,48,2,2013,36-45,Married,0,2,1,9,1.3771648492623476,118.76466324567029,-17.377883258499036,-0.07996792815907633,1.0,112.204,-0.712,0.0,56,Local,Grocery
1146,1910,30,659,1441,0,X,46,11,2012,36-45,Married,0,3,1,2,81.35889243876464,135.61396698615548,-30.411395101171458,-1.6364430244941426,1.099017094017094,98.0831732905983,-9.721545726495727,0.0,666,Established,"Dairy, Juices & Snacks"
1147,1912,11,971,1011,0,Y,46,4,2013,46-55,Married,0,5+,3+,8,413.93707923355777,151.12345416882445,-13.45273692387364,-0.4435292594510616,1.275332485605135,130.33339905664678,-17.58726174473158,-2.171519015298427,1276,Established,Grocery
1148,1913,8,296,598,0,X,48,2,2013,46-55,Married,0,1,1,5,38.10399397136398,112.10969103240392,-23.072049736247173,-2.9703315749811607,1.0,302.41,-41.556666666666665,0.0,53,Established,Pharmaceutical
1149,1915,8,738,1404,0,X,48,2,2013,46-55,Married,0,2,1,6,270.43624525230604,124.13139446554531,-11.775355398806294,-0.469636462289745,1.0,246.26634920634922,-11.618650793650794,-2.9683333333333333,796,Established,Pharmaceutical
1150,1916,11,1044,408,0,Y,46,4,2013,46-55,Married,0,2,1,6,10.222608695652173,99.6231304347826,-23.017269565217394,-0.3128347826086956,1.0244200244200243,127.96893487993488,-35.59471550671551,-12.49889417989418,1762,Established,Pharmaceutical
1151,1918,8,705,676,0,X,48,2,2013,56-70,Married,0,2,1,3,1.4091778202676863,129.69754302103252,-20.101032504780115,0.0,1.0755261237821485,112.08230332303025,-19.575405513113317,-1.1140904875462003,714,Established,Grocery
1152,1919,7,17,602,0,Y,34,2,2013,18-25,Married,0,2,1,11,164.3835294117647,123.49002352941177,-14.982000000000001,0.0,1.1496930538597203,125.92222217982635,-23.582055699701534,-2.8186924603174597,278,Established,Grocery
